xAcc, yAcc, zAcc, xGyro, yGyro, zGyro, steeringPercent, acceleratorPercent, coures, targetCourse
-8564,-8824,-15212,17968,-13710,-4980,10,0,0,0
4824,-592,21764,-7210,7049,-3927,10,-2,0,0
-1216,-9088,15832,9668,-7252,770,10,0,0,0
5220,-2960,18796,-461,-9175,-964,10,0,0,0
-928,-4772,9880,-1304,-2307,-45,10,0,0,0
772,-3124,15576,-6276,2139,-411,10,-2,0,0
-776,-3312,13656,-10252,4600,460,10,0,0,0
-356,-1976,16708,-11759,3321,2593,10,0,0,0
-864,-1548,15720,-9682,532,4590,10,0,0,0
-1288,-904,14388,-6424,-909,5946,10,0,0,0
-1928,-968,11960,-3322,-671,6598,10,0,0,0
-2172,-596,9588,-1187,-776,6592,10,-2,0,0
-2208,-608,7672,301,-612,5844,10,-2,0,0
-2060,-1108,6008,1350,-885,4103,10,-2,0,0
-1764,-1864,4472,1904,-1107,1255,10,-2,0,0
-1204,-2408,3412,1566,-83,-1890,10,-2,0,0
-8092,-12712,32767,19032,12367,-5869,10,0,0,0
636,5836,8220,22746,-15440,-9535,11,0,0,0
-3804,-8712,16264,21642,114,-2327,11,-2,0,0
-708,-3416,23384,20512,8267,-1386,11,-2,0,0
-1808,328,9576,3646,-359,-435,11,0,0,0
-1228,-1840,15844,-6064,1386,-1012,11,0,0,0
-232,-5544,17664,-8141,-755,185,11,0,0,0
-2632,4816,8656,-5949,-5280,-3122,11,0,0,0
-1336,4320,10024,-6415,2079,-978,11,0,0,0
-596,-596,15072,-2482,697,3018,11,-2,0,0
-1076,112,5144,-1321,-3634,4481,11,-2,0,0
-2136,-2804,-1276,22882,2665,8802,11,0,0,0
1440,-2232,22100,6827,1897,2697,11,-2,0,0
1120,3224,27152,1354,-1485,986,11,-2,0,0
-3044,-1692,8396,255,568,65,10,-2,0,0
-920,-588,12100,56,-980,172,10,-2,0,0
-872,-992,13120,-14,2217,225,10,0,0,0
-920,-568,13488,43,-922,351,10,0,0,0
-1156,-1344,13220,854,3,270,10,-2,0,0
-1160,-392,13240,709,32,-83,10,-2,0,0
-892,-428,13732,-23,259,150,10,-2,0,0
-200,-2044,17396,13226,-10079,-282,10,-2,0,0
-1908,-440,10780,-2554,110,3916,10,-2,0,0
-800,-2168,15780,-3563,3160,-2696,10,-2,0,0
-1080,1324,13172,-1290,1796,-139,10,-2,0,0
-704,-836,14048,-1888,-389,42,10,-2,0,0
-676,-864,14240,679,-459,170,10,0,0,0
-1604,-668,12964,226,109,236,10,-2,0,0
-916,-476,13312,-125,426,221,10,-2,0,0
-1024,-568,13208,141,-275,245,10,-2,0,0
-1240,-580,13228,106,-155,194,10,0,0,0
-1140,-576,13284,-21,189,166,10,-2,0,0
-984,-468,13676,-1,71,183,10,-2,0,0
-1088,-668,13172,69,-130,189,10,-2,0,0
-1044,-596,13160,74,117,190,10,-2,0,0
184,-3844,14876,3646,-1846,-2478,10,-2,0,0
-1172,1356,13236,4881,-3306,-2707,10,-2,0,0
-5652,5304,8088,3910,-1639,689,10,-2,0,0
-544,-3948,11916,2479,-4082,2789,10,-2,0,0
-1332,-496,11768,1170,601,-1178,10,-2,0,0
-1436,224,13488,-1561,597,-421,10,-2,0,0
-2076,-660,12548,-4505,2624,-825,10,0,0,0
-1188,-968,13664,-7040,4283,-1183,10,0,0,0
-228,-2524,15224,-9516,5228,-1642,10,-2,0,0
-676,-964,16456,-10614,2060,-1849,10,-2,0,0
-1412,3204,14728,-7212,-2691,-2470,10,0,0,0
1252,1736,11872,-4753,-1162,1811,10,-2,0,0
-2908,-1436,12936,-3742,-3226,3118,10,0,0,0
-11900,7056,-592,4484,3394,11134,10,0,0,0
9232,-6852,14200,22411,9812,27862,10,-2,0,0
10156,-5360,25748,14303,-6836,5386,10,0,0,0
-5408,956,7032,-5619,-5670,-1604,10,-2,0,0
-1624,-1800,13036,106,2642,169,10,-2,0,0
-1064,-1608,13752,726,-41,-449,10,-2,0,0
-1300,-428,12292,-430,1508,-434,10,0,0,0
-40,-764,14792,474,-2024,498,10,0,0,0
-1920,-932,12404,3505,-1241,320,10,-2,0,0
-1136,496,13156,809,-347,139,10,-2,0,0
-896,-868,13576,-136,587,187,10,-2,0,0
-1284,-28,12440,-1272,-83,-67,10,0,0,0
-728,-1232,14184,-1382,1588,104,10,0,0,0
-868,-632,13476,179,-636,126,10,0,0,0
-1180,-364,13160,-34,255,70,10,-2,0,0
-1100,-492,13364,30,-171,168,10,-2,0,0
-1060,-500,13560,4,247,185,10,-2,0,0
-1132,-464,13204,57,-111,212,10,-2,0,0
-896,-572,13404,9,69,221,10,-2,0,0
-1144,-552,13240,25,80,196,10,0,0,0
-1184,-588,13504,14,-63,184,10,0,0,0
-1112,-576,13236,19,41,190,10,0,0,0
-1184,-444,13552,79,-25,190,10,-2,0,0
-944,-572,13340,38,55,198,10,-2,0,0
-1212,-540,13456,45,-27,190,10,-2,0,0
-1092,-540,13260,32,37,194,10,-2,0,0
-1576,44,13516,357,149,556,10,-2,0,0
776,-124,16272,4946,-1299,6601,10,0,0,0
60,-4108,14496,-1146,-653,1559,10,0,0,0
-540,-3400,13460,-4055,2505,-4380,10,-2,0,0
20,-4264,14700,-7782,3779,-8057,10,-2,0,0
248,-2804,15100,-12561,5108,-10685,10,0,0,0
-140,-336,16220,-7461,1426,-12194,10,0,0,0
-1908,1188,7708,-6995,-1484,-11440,10,0,0,0
-2348,1300,14416,-283,-2039,-4623,10,0,0,0
-3200,1024,9260,3002,205,2925,10,0,0,0
-15348,12400,3060,24144,13066,26670,10,-2,0,0
18380,7028,-5472,15977,-1265,26829,10,0,0,0
788,-8956,6084,-9875,-10037,7649,10,0,0,0
-2964,-1944,20552,1902,-582,-2863,10,-2,0,0
-4196,-2544,9488,2683,676,-2379,10,-2,0,0
-1484,-820,16904,2171,3613,960,10,-2,0,0
1344,-1336,18216,10742,-6865,1975,11,-2,0,0
-1820,-148,17320,4997,-7653,1643,11,0,0,0
-2716,-2104,10064,732,109,-3487,11,-2,0,0
-828,2628,12180,260,683,-1415,11,-2,0,0
-1296,2180,8524,-5353,4552,2669,11,0,0,0
-1152,-192,13884,-6094,4276,-584,11,-2,0,0
80,-816,15204,-3089,2305,-86,11,-2,0,0
-120,-684,15372,1108,-1428,248,11,0,0,0
-1204,-228,13300,730,-806,460,11,0,0,0
-1392,-28,12936,-243,682,172,11,0,0,0
-1040,-156,13356,-267,493,78,11,0,0,0
-884,-676,13764,-438,11,246,11,-2,0,0
-1252,-332,13260,137,-252,234,10,-2,0,0
-1200,-384,13260,-126,480,158,10,-2,0,0
-892,-600,13648,-145,11,196,10,0,0,0
-1072,-376,13380,69,-209,220,10,0,0,0
2628,-2732,15748,-522,893,611,10,0,0,0
-1516,-1752,11472,-4053,2844,-2063,10,0,0,0
720,-992,14676,-3678,3889,-2647,10,0,0,0
-2204,-732,13624,-5312,2796,-2796,10,0,0,0
-2568,3244,12608,-8167,6517,-1081,10,0,0,0
-92,-456,16548,-4742,5704,1963,10,0,0,0
228,-1160,12480,-4896,3216,3844,10,0,0,0
296,-1016,13220,-3721,-1659,4835,10,0,0,0
-940,-2300,13788,-2498,-3471,5928,10,-2,0,0
208,952,11244,-985,-3832,6567,10,-1,0,0
-1732,-2444,12056,1195,-1328,6783,10,-1,0,0
-1444,-2220,10880,4264,-933,5094,10,0,0,0
-2088,-748,11412,8932,-2195,4270,10,0,0,0
1176,-364,19052,12549,-5046,5258,10,0,0,0
4400,-5976,25620,11252,-5031,9789,10,-1,0,0
-420,-3476,10916,-739,-3231,3515,10,0,0,0
-876,-540,11312,2556,-1190,-2296,10,0,0,0
-3696,2372,15084,-1231,2302,-2044,10,0,0,0
-84,-660,13984,-236,-590,157,10,0,0,0
-1976,-948,12380,110,-334,-510,10,0,0,0
-1020,116,13432,-79,314,230,10,-1,0,0
-2304,-208,12860,-1354,2955,4549,10,-1,0,0
2120,-4300,14616,-2174,3943,6468,10,-2,0,0
-468,-668,13136,-5647,2829,1583,10,-2,0,0
760,-2120,15368,-8389,5303,-989,10,0,0,0
-748,-500,16344,-9070,5962,-4397,10,0,0,0
-3204,-232,13220,-12169,3557,-6780,10,0,0,0
-1516,-3324,14320,-11510,-1956,-6763,10,0,0,0
1340,936,13024,-9576,-2325,-5416,10,0,0,0
-1340,-4024,10808,-8609,-1672,-3004,10,-2,0,0
-512,1444,8216,-6803,819,-5048,10,-2,0,0
828,-544,12024,96,1351,-1894,10,-2,0,0
-168,-1036,11728,2434,565,-1385,10,-2,0,0
-1156,-184,12612,5560,-2140,-1316,10,-2,0,0
-1532,-412,11180,7856,-4849,-1368,10,-2,0,0
-1204,-2160,10648,9110,-8250,-1845,10,-2,0,0
-3316,-2432,176,17668,-13591,-3566,10,-2,0,0
-2156,-4540,14400,18676,8690,329,10,0,0,0
3176,-612,7444,1302,-3378,-978,10,0,0,0
-2652,-3296,9836,-568,3131,-2083,10,-2,0,0
220,-1712,15688,4366,-3142,-1525,10,-2,0,0
-2076,252,12100,2918,-220,-1596,10,0,0,0
-1664,728,13152,1869,960,775,10,-2,0,0
-948,-112,14068,1607,1152,2513,10,-2,0,0
-820,108,13644,846,196,3187,10,-2,0,0
-484,-1112,13312,-636,-80,2240,10,-2,0,0
-1456,-404,12844,-965,1079,1004,10,-2,0,0
-1240,-184,13704,-866,1033,1848,10,-2,0,0
-488,-1260,13468,-1659,985,1947,10,-2,0,0
-1044,-824,13216,-658,521,1380,10,-2,0,0
-2004,232,12972,-628,801,2241,10,-2,0,0
-1576,-392,13156,-231,1077,2978,10,-2,0,0
-1144,-1220,13268,392,-48,3406,10,0,0,0
620,-812,14200,572,422,4382,10,0,0,0
240,-2000,13860,525,-290,3722,10,0,0,0
-172,-1364,13692,1001,-1092,74,10,0,0,0
-1016,-748,13272,579,-1007,-194,10,-2,0,0
-944,-512,13596,1173,-772,-36,10,-2,0,0
-1124,-388,13180,794,-790,-175,10,0,0,0
-1008,-780,13128,273,-404,-186,10,-2,0,0
-980,-860,13568,150,-163,-590,10,-2,0,0
-1372,-204,13456,159,-429,-518,10,0,0,0
-1524,84,12944,313,-1041,-153,10,0,0,0
-1252,-248,12996,-113,489,-258,10,0,0,0
-1244,-888,13016,-686,512,242,10,0,0,0
-1240,-240,12612,101,770,378,10,-2,0,0
-676,-480,13820,-630,137,640,10,-2,0,0
-1088,-828,13792,-548,727,787,10,-2,0,0
-696,-1204,13560,-361,516,940,10,0,0,0
-1608,-468,13396,-140,46,790,10,0,0,0
-1172,-444,13364,-144,114,857,10,-2,0,0
-1160,-668,13096,323,-38,809,10,-2,0,0
-768,-844,13288,346,-256,501,10,-2,0,0
-1116,-488,12564,418,-208,268,10,-2,0,0
-812,-544,13704,740,-738,225,10,-2,0,0
-1060,-516,13808,492,-236,170,10,-2,0,0
-1308,-368,13784,366,-247,188,10,0,0,0
-1068,-496,13308,276,-99,199,10,0,0,0
-1136,-544,13704,107,-126,142,10,-2,0,0
-964,-632,13468,-7,221,260,10,-2,0,0
-880,-616,13332,-24,64,218,10,-2,0,0
-912,-612,13508,8,-78,154,10,-2,0,0
-1068,-640,13272,47,-166,-44,10,-2,0,0
-1012,-584,13516,28,-171,104,10,-2,0,0
-888,-700,13360,-10,-2,-63,10,-2,0,0
-1244,-480,13216,-31,-242,15,10,-2,0,0
-948,-656,13200,14,-107,-106,10,-2,0,0
-924,-680,13368,42,-138,-147,10,-2,0,0
-992,-644,13276,53,-160,-362,10,0,0,0
-1216,-244,13372,23,-32,-107,10,0,0,0
-1104,-484,13272,-128,172,231,10,0,0,0
-1036,-364,13212,-887,418,200,10,0,0,0
-1016,-768,13400,-676,426,177,10,0,0,0
-992,-768,13296,-612,105,169,10,-2,0,0
-1172,-736,13504,-583,218,145,10,-2,0,0
-1112,-788,13296,-306,257,261,10,0,0,0
-948,-644,13532,-110,243,362,10,0,0,0
-972,-544,13472,-89,0,520,10,-2,0,0
-1036,-392,13452,-85,-189,498,10,-2,0,0
-868,-716,13204,294,-170,351,10,0,0,0
-912,-600,13316,122,-189,376,10,0,0,0
-872,-640,13424,57,-144,366,10,-2,0,0
-1024,-604,13348,88,17,327,10,0,0,0
-1072,-652,13484,-7,102,410,10,0,0,0
-852,-608,13472,12,104,416,10,-2,0,0
-900,-672,13544,120,-158,316,10,-2,0,0
-1040,-640,13392,160,-142,341,10,-2,0,0
-1120,-856,13276,48,140,301,10,0,0,0
-1104,-740,13252,-28,523,7,10,0,0,0
-980,-588,13068,6,503,124,10,-2,0,0
-992,-632,13444,305,13,436,11,-2,0,0
-1000,-552,13288,117,40,593,11,0,0,0
-860,-612,13356,15,80,614,11,0,0,0
-800,-712,13448,59,79,305,11,0,0,0
-908,-660,13432,101,-57,255,11,-2,0,0
-896,-660,13432,165,-215,159,11,-2,0,0
-864,-672,13316,115,-467,165,11,-2,0,0
-992,-688,13336,4,-502,75,11,-2,0,0
-1064,-612,13496,31,-253,78,11,-2,0,0
-972,-672,13428,-14,-110,47,11,0,0,0
-1052,-596,13340,-68,-45,132,11,0,0,0
-1048,-624,13340,-53,10,184,11,-2,0,0
-1048,-716,13368,-72,31,184,10,-2,0,0
-1052,-616,13528,-110,68,233,10,-2,0,0
-1104,-600,13592,-89,55,242,10,0,0,0
-988,-604,13308,-52,-2,273,10,0,0,0
-1044,-588,13320,17,-9,304,10,-2,0,0
-976,-584,13388,0,-44,367,10,-2,0,0
-908,-504,13360,20,-60,344,10,0,0,0
-1040,-660,13448,31,-83,184,10,0,0,0
-1000,-608,13280,20,-6,193,10,0,0,0
-1120,-600,13424,0,-53,177,10,0,0,0
-1120,-776,13408,-40,-14,179,10,0,0,0
-1052,-616,13292,-83,103,204,10,-2,0,0
-984,-496,13320,-397,232,223,10,0,0,0
-948,-648,13480,-584,290,277,10,-2,0,0
-1016,-764,13412,-390,179,302,10,-2,0,0
-988,-808,13428,-381,152,261,10,-2,0,0
-1044,-732,13288,-336,103,239,10,-2,0,0
-1000,-804,13316,-331,130,192,10,-2,0,0
-912,-836,13404,-199,81,209,10,0,0,0
-1012,-736,13368,-66,10,216,10,0,0,0
-964,-740,13404,-11,-16,223,10,0,0,0
-1036,-708,13184,60,-39,183,10,0,0,0
-992,-748,13312,90,-46,191,10,0,0,0
-1020,-704,13332,95,-72,166,10,-2,0,0
-1024,-632,13380,82,-64,180,10,-2,0,0
-1064,-640,13444,69,-17,188,10,-2,0,0
-1088,-652,13348,50,-7,212,10,-2,0,0
-1068,-704,13288,-1,19,214,10,-2,0,0
-920,-692,13500,7,-3,196,10,-2,0,0
-960,-692,13356,-13,13,165,10,-2,0,0
-912,-720,13468,-16,-10,170,10,-2,0,0
-844,-688,13292,-18,-6,154,10,0,0,0
-1032,-732,13340,-1,-29,101,10,0,0,0
-1036,-724,13232,-20,24,127,10,0,0,0
-904,-728,13272,-11,49,115,10,0,0,0
-1012,-680,13248,-75,-1,142,10,0,0,0
-996,-556,13276,-518,151,68,10,0,0,0
-1004,-876,13504,-289,28,51,10,0,0,0
-976,-716,13448,-202,-6,12,10,0,0,0
-864,-716,13416,-139,-5,-15,10,-2,0,0
-944,-672,13412,-69,-30,27,10,0,0,0
-916,-768,13368,-69,-48,-25,10,-2,0,0
-1096,-800,13304,-57,-63,35,10,-2,0,0
-1080,-724,13272,-148,-2,-2,10,-2,0,0
-1052,-848,13472,-409,87,-134,10,0,0,0
-1036,-664,13492,-319,60,-192,10,-2,0,0
-1132,-800,13352,-228,80,24,10,-2,0,0
-1084,-696,13428,-108,56,128,10,-2,0,0
-1004,-792,13300,-52,80,184,10,0,0,0
-1012,-792,13312,-1,57,188,10,0,0,0
-1052,-776,13376,26,23,188,10,0,0,0
-1016,-744,13304,30,68,188,10,-2,0,0
-1024,-820,13512,-29,106,221,10,-2,0,0
-964,-880,13420,-76,62,223,10,-2,0,0
-2400,-240,11888,797,-2811,1041,10,0,0,0
-288,-1232,14652,249,-1563,457,10,0,0,0
-952,-1076,13112,116,-742,208,10,0,0,0
-1376,-924,12392,40,-469,85,10,0,0,0
-1076,524,13504,-155,-42,59,10,0,0,0
936,-928,17164,-735,347,249,10,-2,0,0
-948,-1120,13056,136,-124,-501,10,0,0,0
-1168,-468,13420,56,-292,-85,10,0,0,0
